manufacturer_Acer,manufacturer_Apple,manufacturer_Asus,manufacturer_Chuwi,manufacturer_Dell,manufacturer_Fujitsu,manufacturer_Google,manufacturer_HP,manufacturer_Huawei,manufacturer_LG,manufacturer_Lenovo,manufacturer_MSI,manufacturer_Mediacom,manufacturer_Microsoft,manufacturer_Razer,manufacturer_Samsung,manufacturer_Toshiba,manufacturer_Vero,manufacturer_Xiaomi,category_2 in 1 Convertible,category_Gaming,category_Netbook,category_Notebook,category_Ultrabook,category_Workstation,os_Android,os_Linux,os_Windows,os_chrome_os,os_mac_os,os_no_os,cpu_provider_AMD,cpu_provider_Intel,gpu_provider_AMD,gpu_provider_Intel,gpu_provider_Nvidia,screen_size,total_pixels,ram,ssd,hdd,hybrid,clock_speed,weight_kg,price
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.7,2.2,6660196.92
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,4.0,32.0,0.0,0.0,1.1,1.45,3458988.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,8.0,0.0,500.0,0.0,2.6,1.9,8967759.84
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,4.0,128.0,0.0,0.0,2.4,1.49,6393348.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,256.0,0.0,0.0,2.8,1.93,13670471.88
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.6,1049088.0,4.0,0.0,0.0,16.0,1.6,1.26,2623140.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,16.0,128.0,1024.0,0.0,2.7,4.5,20887308.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,16.0,256.0,1024.0,0.0,2.8,3.78,13320216.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,12.0,256.0,0.0,0.0,2.6,1.4,14876316.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,12.0,0.0,1024.0,0.0,1.8,2.2,5415228.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,128.0,1024.0,0.0,2.5,2.73,15738840.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,8.0,0.0,1024.0,0.0,2.5,2.2,6571188.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.6,2073600.0,12.0,512.0,0.0,0.0,3.6,2.2,8438508.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,1049088.0,4.0,128.0,0.0,0.0,1.0,1.39,5361876.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,128.0,1024.0,0.0,2.8,2.5,15107508.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,17.3,2073600.0,4.0,0.0,500.0,0.0,2.0,2.8,4703868.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,8.0,0.0,1024.0,0.0,2.3,2.29,4081428.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,512.0,0.0,0.0,2.7,1.37,18006300.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.5,1.7,13106808.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,12.5,2073600.0,8.0,256.0,0.0,0.0,2.5,1.34,14849640.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.8,2.06,15676596.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.7,1.84,10839348.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,2.4,2.1,5944124.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,4.0,0.0,0.0,32.0,1.1,1.6,2925468.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,16.0,128.0,1024.0,0.0,2.7,4.14,19553508.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,15.6,1049088.0,4.0,0.0,1024.0,0.0,2.0,2.18,4134780.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,8294400.0,16.0,256.0,2048.0,0.0,2.8,1.8,20442708.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.5,2.2,12439908.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,6.0,0.0,1024.0,0.0,2.5,2.4,5015088.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.8,,11550708.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,1049088.0,4.0,0.0,0.0,128.0,1.6,1.6,3103308.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,8294400.0,32.0,1024.0,0.0,0.0,3.1,2.5,43561908.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,0.0,1024.0,0.0,2.6,2.59,7816156.92
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,1024.0,0.0,2.0,2.18,3947158.8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,1024.0,0.0,2.0,2.25,3192228.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,2.6,1.93,7727148.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,128.0,1024.0,0.0,2.8,,10385856.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,15.6,2073600.0,4.0,128.0,0.0,0.0,2.5,2.18,5059548.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,512.0,0.0,0.0,2.7,1.84,12350988.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,256.0,1024.0,0.0,2.8,2.94,20165811.12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.6,1049088.0,4.0,0.0,0.0,32.0,1.6,1.25,3370068.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,1049088.0,8.0,256.0,0.0,0.0,2.6,2.31,9994608.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.3,1.65,13026780.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,4.0,0.0,1024.0,0.0,1.6,2.2,6900192.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,8.0,256.0,0.0,0.0,2.5,2.2,7104708.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,2.3,1.88,8287344.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.7,2.2,7993908.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,2.0,0.0,0.0,32.0,1.44,1.4,2125188.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,15.6,2073600.0,4.0,128.0,0.0,0.0,2.5,2.2,4161456.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,6.0,0.0,1024.0,0.0,2.5,1.5,5682076.92
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.8,,16183440.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,16.0,512.0,0.0,0.0,2.7,1.1,16894800.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,256.0,1024.0,0.0,2.8,2.62,13151268.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,256.0,0.0,0.0,1.6,1.8,7371468.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,4.0,0.0,1024.0,0.0,2.0,2.2,5148468.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,8.0,0.0,1024.0,0.0,1.1,,3547908.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.5,1.99,8061665.04
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,5760000.0,8.0,256.0,0.0,0.0,1.6,1.23,16619148.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,1049088.0,2.0,0.0,0.0,32.0,1.6,1.42,2214108.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.7,1.37,15626978.64
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,8294400.0,16.0,1024.0,0.0,0.0,2.8,2.06,21331908.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.8,2.5,9861228.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,17.0,1440000.0,8.0,0.0,1024.0,0.0,3.0,2.6,4631842.8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,16.0,512.0,0.0,0.0,2.7,1.14,21785400.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.8,2.5,10394748.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,2.0,2.4,4001400.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,1049088.0,4.0,0.0,0.0,32.0,1.6,1.43,2436408.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.5,1.8,8171748.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,14.0,2073600.0,16.0,256.0,0.0,0.0,2.8,1.95,23110308.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.3,1.2,10785996.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,12.5,2073600.0,8.0,256.0,0.0,0.0,2.7,1.36,14084928.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,32.0,512.0,0.0,0.0,2.7,3.8,24888708.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.5,2.4,6304428.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,1.6,1.2,12892510.8
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.8,2.2,10597485.6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,2.0,1.86,3244690.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,0.0,500.0,0.0,2.5,2.0,9461088.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,256.0,0.0,0.0,1.8,2.2,8171748.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,16.0,256.0,2048.0,0.0,1.8,2.2,10092420.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.6,3.31,10634832.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,8294400.0,32.0,512.0,1024.0,0.0,2.8,4.42,27986414.04
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.4,1.56,10928268.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,1.1,2.2,3725748.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,0.0,500.0,0.0,2.3,2.2,4757220.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,6.0,0.0,1024.0,0.0,2.0,2.04,4792788.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,128.0,1024.0,0.0,2.8,2.7,13220358.84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,128.0,0.0,0.0,2.1,2.1,4428216.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.5,2.06,8491860.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.7,2.1,6624540.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.5,2.0,11186136.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,128.0,0.0,0.0,2.0,2.1,3663504.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.5,3393024.0,8.0,256.0,0.0,0.0,2.8,1.25,16608922.2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.5,1.9,7273211.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.5,1.3,9194328.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.6,1049088.0,4.0,128.0,0.0,0.0,2.2,2.2,3103308.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,14.0,2073600.0,4.0,128.0,0.0,0.0,2.4,1.63,6215508.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,256.0,1024.0,0.0,2.8,2.4,11506248.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.5,1.1,10092420.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.6,1049088.0,8.0,0.0,0.0,64.0,1.1,1.4,4401540.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,512.0,0.0,0.0,1.8,1.09,20442708.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,256.0,0.0,0.0,2.5,2.5,11550708.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.5,2.2,8873326.8
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,128.0,0.0,0.0,1.1,1.86,3725748.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,128.0,1024.0,0.0,2.5,3.21,18237492.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,17.3,2073600.0,4.0,256.0,0.0,0.0,2.0,2.5,6215508.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,512.0,0.0,0.0,1.8,1.19,13329108.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,256.0,1024.0,0.0,2.9,3.49,25019865.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,1049088.0,4.0,0.0,500.0,0.0,2.5,1.86,5447328.12
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,1049088.0,4.0,0.0,1024.0,0.0,2.0,2.2,4852097.64
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,17.3,2073600.0,6.0,0.0,2048.0,0.0,2.4,2.65,5059548.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,1.6,2.1,2827656.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,14.0,1049088.0,4.0,0.0,0.0,32.0,1.6,1.45,3334500.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,4.0,256.0,0.0,0.0,2.5,1.7,6215508.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,0.0,500.0,0.0,2.8,3.14,16965847.08
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,3686400.0,8.0,256.0,0.0,0.0,2.7,1.42,23030280.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.5,1.5,8651916.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,1049088.0,4.0,0.0,0.0,32.0,1.6,1.4,2391948.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,16.0,512.0,0.0,0.0,2.7,1.38,15552108.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.5,2073600.0,4.0,0.0,0.0,64.0,0.9,1.2,5948748.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,16.0,512.0,0.0,0.0,2.5,1.36,16690284.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,4.0,0.0,500.0,0.0,2.7,2.1,6126588.0
